"plot","ndvi","year","month","day"
"CM1",0.562350928783417,"1987","12","24"
"CM2",0.580188989639282,"1987","12","24"
"CM3",0.626445055007935,"1987","12","24"
"CM4",0.609182059764862,"1987","12","24"
"CM5",0.569156765937805,"1987","12","24"
"CM6",0.60916668176651,"1987","12","24"
"MM1",0.562028825283051,"1987","12","24"
"MM2",0.696218609809875,"1987","12","24"
"MM3",0.609352946281433,"1987","12","24"
"MM4",0.569326043128967,"1987","12","24"
"MM5",0.476156145334244,"1987","12","24"
"MM6",0.450042396783829,"1987","12","24"
"OM1",0.522765636444092,"1987","12","24"
"OM2",0.651178777217865,"1987","12","24"
"OM3",0.566822290420532,"1987","12","24"
"OM4",0.54019021987915,"1987","12","24"
"OM5",0.682576775550842,"1987","12","24"
"OM6",0.522805154323578,"1987","12","24"
"CM1",0.529876291751862,"1988","02","10"
"CM2",0.466157525777817,"1988","02","10"
"CM3",0.530359268188477,"1988","02","10"
"CM4",0.501367688179016,"1988","02","10"
"CM5",0.470910608768463,"1988","02","10"
"CM6",0.613136470317841,"1988","02","10"
"MM1",0.475420951843262,"1988","02","10"
"MM2",0.544214487075806,"1988","02","10"
"MM3",0.515439212322235,"1988","02","10"
"MM4",0.515512347221375,"1988","02","10"
"MM5",0.450822293758392,"1988","02","10"
"MM6",0.338993787765503,"1988","02","10"
"OM1",0.410699754953384,"1988","02","10"
"OM2",0.606216788291931,"1988","02","10"
"OM3",0.45821613073349,"1988","02","10"
"OM4",0.46067875623703,"1988","02","10"
"OM5",0.72759073972702,"1988","02","10"
"OM6",0.427373975515366,"1988","02","10"
"CM1",0.492700040340424,"1988","02","26"
"CM2",0.419900000095367,"1988","02","26"
"CM3",0.455889701843262,"1988","02","26"
"CM4",0.400892943143845,"1988","02","26"
"CM5",0.428596973419189,"1988","02","26"
"CM6",0.506379783153534,"1988","02","26"
"MM1",0.420728296041489,"1988","02","26"
"MM2",0.400988399982452,"1988","02","26"
"MM3",0.413372159004211,"1988","02","26"
"MM4",0.428073853254318,"1988","02","26"
"MM5",0.398663461208344,"1988","02","26"
"MM6",0.254865199327469,"1988","02","26"
"OM1",0.359113335609436,"1988","02","26"
"OM2",0.509933352470398,"1988","02","26"
"OM3",0.413806617259979,"1988","02","26"
"OM4",0.38717046380043,"1988","02","26"
"OM5",0.613023638725281,"1988","02","26"
"OM6",0.361605584621429,"1988","02","26"
"CM1",0.406898349523544,"1988","04","14"
"CM2",0.363110482692719,"1988","04","14"
"CM3",0.397219508886337,"1988","04","14"
"CM4",0.374144643545151,"1988","04","14"
"CM5",0.409326314926147,"1988","04","14"
"CM6",0.483083009719849,"1988","04","14"
"MM1",0.340059071779251,"1988","04","14"
"MM2",0.37820366024971,"1988","04","14"
"MM3",0.348783522844315,"1988","04","14"
"MM4",0.35979488492012,"1988","04","14"
"MM5",0.326667666435242,"1988","04","14"
"MM6",0.224576398730278,"1988","04","14"
"OM1",0.320784330368042,"1988","04","14"
"OM2",0.388134896755219,"1988","04","14"
"OM3",0.368887931108475,"1988","04","14"
"OM4",0.329497486352921,"1988","04","14"
"OM5",0.57244884967804,"1988","04","14"
"OM6",0.303305834531784,"1988","04","14"
"CM1",0.398818820714951,"1988","04","30"
"CM2",0.337843418121338,"1988","04","30"
"CM3",0.418706387281418,"1988","04","30"
"CM4",0.397665977478027,"1988","04","30"
"CM5",0.399306982755661,"1988","04","30"
"CM6",0.473021000623703,"1988","04","30"
"MM1",0.366580367088318,"1988","04","30"
"MM2",0.366657704114914,"1988","04","30"
"MM3",0.395958572626114,"1988","04","30"
"MM4",0.366660058498383,"1988","04","30"
"MM5",0.325834155082703,"1988","04","30"
"MM6",0.236238613724709,"1988","04","30"
"OM1",0.313916444778442,"1988","04","30"
"OM2",0.38435235619545,"1988","04","30"
"OM3",0.34350398182869,"1988","04","30"
"OM4",0.334032595157623,"1988","04","30"
"OM5",0.594957828521729,"1988","04","30"
"OM6",0.310184925794601,"1988","04","30"
"CM1",0.385421335697174,"1988","06","01"
"CM2",0.369871586561203,"1988","06","01"
"CM3",0.469243675470352,"1988","06","01"
"CM4",0.419434159994125,"1988","06","01"
"CM5",0.480444937944412,"1988","06","01"
"CM6",0.458004474639893,"1988","06","01"
"MM1",0.344437897205353,"1988","06","01"
"MM2",0.399202853441238,"1988","06","01"
"MM3",0.400808751583099,"1988","06","01"
"MM4",0.374600142240524,"1988","06","01"
"MM5",0.320880204439163,"1988","06","01"
"MM6",0.259788781404495,"1988","06","01"
"OM1",0.314150393009186,"1988","06","01"
"OM2",0.379119127988815,"1988","06","01"
"OM3",0.36619821190834,"1988","06","01"
"OM4",0.332053869962692,"1988","06","01"
"OM5",0.579544067382812,"1988","06","01"
"OM6",0.343126684427261,"1988","06","01"
"CM1",0.415154546499252,"1988","06","17"
"CM2",0.399161607027054,"1988","06","17"
"CM3",0.458252817392349,"1988","06","17"
"CM4",0.439062237739563,"1988","06","17"
"CM5",0.467981398105621,"1988","06","17"
"CM6",0.484157264232635,"1988","06","17"
"MM1",0.345574110746384,"1988","06","17"
"MM2",0.368641167879105,"1988","06","17"
"MM3",0.403461098670959,"1988","06","17"
"MM4",0.394784033298492,"1988","06","17"
"MM5",0.309055328369141,"1988","06","17"
"MM6",0.294262260198593,"1988","06","17"
"OM1",0.372276157140732,"1988","06","17"
"OM2",0.412472635507584,"1988","06","17"
"OM3",0.405171722173691,"1988","06","17"
"OM4",0.39148873090744,"1988","06","17"
"OM5",0.602789402008057,"1988","06","17"
"OM6",0.349286496639252,"1988","06","17"
"CM1",0.428872376680374,"1988","08","04"
"CM2",0.384345710277557,"1988","08","04"
"CM3",0.441631853580475,"1988","08","04"
"CM4",0.404814869165421,"1988","08","04"
"CM5",0.45023775100708,"1988","08","04"
"CM6",0.484196901321411,"1988","08","04"
"MM1",0.335911899805069,"1988","08","04"
"MM2",0.345010727643967,"1988","08","04"
"MM3",0.380566030740738,"1988","08","04"
"MM4",0.350319653749466,"1988","08","04"
"MM5",0.292616546154022,"1988","08","04"
"MM6",0.287375271320343,"1988","08","04"
"OM1",0.341454684734344,"1988","08","04"
"OM2",0.44052854180336,"1988","08","04"
"OM3",0.387556582689285,"1988","08","04"
"OM4",0.347892582416534,"1988","08","04"
"OM5",0.655114054679871,"1988","08","04"
"OM6",0.313619464635849,"1988","08","04"
"CM1",0.38346067070961,"1988","08","20"
"CM2",0.323919862508774,"1988","08","20"
"CM3",0.381935119628906,"1988","08","20"
"CM4",0.384919345378876,"1988","08","20"
"CM5",0.446045190095901,"1988","08","20"
"CM6",0.424459099769592,"1988","08","20"
"MM1",0.312811374664307,"1988","08","20"
"MM2",0.328007757663727,"1988","08","20"
"MM3",0.354606628417969,"1988","08","20"
"MM4",0.341118425130844,"1988","08","20"
"MM5",0.280456930398941,"1988","08","20"
"MM6",0.280456930398941,"1988","08","20"
"OM1",0.326917231082916,"1988","08","20"
"OM2",0.376775979995728,"1988","08","20"
"OM3",0.364894717931747,"1988","08","20"
"OM4",0.327098816633224,"1988","08","20"
"OM5",0.6874760389328,"1988","08","20"
"OM6",0.300762861967087,"1988","08","20"
"CM1",0.365401238203049,"1988","09","05"
"CM2",0.338112115859985,"1988","09","05"
"CM3",0.386782050132751,"1988","09","05"
"CM4",0.376626551151276,"1988","09","05"
"CM5",0.443591803312302,"1988","09","05"
"CM6",0.409294813871384,"1988","09","05"
"MM1",0.292032331228256,"1988","09","05"
"MM2",0.337946027517319,"1988","09","05"
"MM3",0.349920719861984,"1988","09","05"
"MM4",0.352045327425003,"1988","09","05"
"MM5",0.307419568300247,"1988","09","05"
"MM6",0.26493901014328,"1988","09","05"
"OM1",0.334785521030426,"1988","09","05"
"OM2",0.380675256252289,"1988","09","05"
"OM3",0.374306619167328,"1988","09","05"
"OM4",0.348175406455994,"1988","09","05"
"OM5",0.61498361825943,"1988","09","05"
"OM6",0.282424777746201,"1988","09","05"
"CM1",0.376524537801743,"1988","09","21"
"CM2",0.320340186357498,"1988","09","21"
"CM3",0.377254962921143,"1988","09","21"
"CM4",0.388676404953003,"1988","09","21"
"CM5",0.480312138795853,"1988","09","21"
"CM6",0.403192341327667,"1988","09","21"
"MM1",0.318186283111572,"1988","09","21"
"MM2",0.381571471691132,"1988","09","21"
"MM3",0.346929311752319,"1988","09","21"
"MM4",0.370368510484695,"1988","09","21"
"MM5",0.336698830127716,"1988","09","21"
"MM6",0.257466286420822,"1988","09","21"
"OM1",0.319727510213852,"1988","09","21"
"OM2",0.366928547620773,"1988","09","21"
"OM3",0.357299119234085,"1988","09","21"
"OM4",0.337876945734024,"1988","09","21"
"OM5",0.671402335166931,"1988","09","21"
"OM6",0.306817561388016,"1988","09","21"
"CM1",0.348593205213547,"1988","10","07"
"CM2",0.330069422721863,"1988","10","07"
"CM3",0.411029130220413,"1988","10","07"
"CM4",0.324923366308212,"1988","10","07"
"CM5",0.437504649162292,"1988","10","07"
"CM6",0.398216217756271,"1988","10","07"
"MM1",0.303146332502365,"1988","10","07"
"MM2",0.354258179664612,"1988","10","07"
"MM3",0.3338583111763,"1988","10","07"
"MM4",0.334012120962143,"1988","10","07"
"MM5",0.269176512956619,"1988","10","07"
"MM6",0.29023489356041,"1988","10","07"
"OM1",0.332907259464264,"1988","10","07"
"OM2",0.362976908683777,"1988","10","07"
"OM3",0.362174034118652,"1988","10","07"
"OM4",0.340679675340652,"1988","10","07"
"OM5",0.538612842559814,"1988","10","07"
"OM6",0.287175923585892,"1988","10","07"
"CM1",0.275895625352859,"1988","10","23"
"CM2",0.232916131615639,"1988","10","23"
"CM3",0.307071655988693,"1988","10","23"
"CM4",0.238832041621208,"1988","10","23"
"CM5",0.272921413183212,"1988","10","23"
"CM6",0.307279825210571,"1988","10","23"
"MM1",0.18000827729702,"1988","10","23"
"MM2",0.241964146494865,"1988","10","23"
"MM3",0.209388971328735,"1988","10","23"
"MM4",0.242251053452492,"1988","10","23"
"MM5",0.166808620095253,"1988","10","23"
"MM6",0.119603097438812,"1988","10","23"
"OM1",0.237725108861923,"1988","10","23"
"OM2",0.257593184709549,"1988","10","23"
"OM3",0.288183391094208,"1988","10","23"
"OM4",0.224301159381866,"1988","10","23"
"OM5",0.564774394035339,"1988","10","23"
"OM6",0.169210106134415,"1988","10","23"
"CM1",0.540501058101654,"1988","12","10"
"CM2",0.476783633232117,"1988","12","10"
"CM3",0.544660985469818,"1988","12","10"
"CM4",0.56174647808075,"1988","12","10"
"CM5",0.632560670375824,"1988","12","10"
"CM6",0.576002836227417,"1988","12","10"
"MM1",0.450422167778015,"1988","12","10"
"MM2",0.527454853057861,"1988","12","10"
"MM3",0.509675264358521,"1988","12","10"
"MM4",0.492232948541641,"1988","12","10"
"MM5",0.428518265485764,"1988","12","10"
"MM6",0.350036293268204,"1988","12","10"
"OM1",0.458666533231735,"1988","12","10"
"OM2",0.475995391607285,"1988","12","10"
"OM3",0.476548284292221,"1988","12","10"
"OM4",0.442942231893539,"1988","12","10"
"OM5",0.699351191520691,"1988","12","10"
"OM6",0.408678114414215,"1988","12","10"
"CM1",0.533097684383392,"1989","01","27"
"CM2",0.577893972396851,"1989","01","27"
"CM3",0.542880952358246,"1989","01","27"
"CM4",0.477505296468735,"1989","01","27"
"CM5",0.542880952358246,"1989","01","27"
"CM6",0.630317807197571,"1989","01","27"
"MM1",0.560138463973999,"1989","01","27"
"MM2",0.541965842247009,"1989","01","27"
"MM3",0.541965842247009,"1989","01","27"
"MM4",0.595671951770782,"1989","01","27"
"MM5",0.493613451719284,"1989","01","27"
"MM6",0.395718455314636,"1989","01","27"
"OM1",0.461078763008118,"1989","01","27"
"OM2",0.525837779045105,"1989","01","27"
"OM3",0.510751247406006,"1989","01","27"
"OM4",0.494602173566818,"1989","01","27"
"OM5",0.74953430891037,"1989","01","27"
"OM6",0.494602173566818,"1989","01","27"
"CM1",0.52953314781189,"1989","02","12"
"CM2",0.488842219114304,"1989","02","12"
"CM3",0.48561692237854,"1989","02","12"
"CM4",0.442593961954117,"1989","02","12"
"CM5",0.515958249568939,"1989","02","12"
"CM6",0.559464514255524,"1989","02","12"
"MM1",0.463552296161652,"1989","02","12"
"MM2",0.520866096019745,"1989","02","12"
"MM3",0.520413279533386,"1989","02","12"
"MM4",0.520413279533386,"1989","02","12"
"MM5",0.435077518224716,"1989","02","12"
"MM6",0.350742071866989,"1989","02","12"
"OM1",0.425238639116287,"1989","02","12"
"OM2",0.494651168584824,"1989","02","12"
"OM3",0.462638050317764,"1989","02","12"
"OM4",0.458126574754715,"1989","02","12"
"OM5",0.659600257873535,"1989","02","12"
"OM6",0.395703673362732,"1989","02","12"
"CM1",0.397818505764008,"1989","03","16"
"CM2",0.355507075786591,"1989","03","16"
"CM3",0.444160908460617,"1989","03","16"
"CM4",0.398038655519485,"1989","03","16"
"CM5",0.444814682006836,"1989","03","16"
"CM6",0.455371379852295,"1989","03","16"
"MM1",0.331447333097458,"1989","03","16"
"MM2",0.35396221280098,"1989","03","16"
"MM3",0.409102827310562,"1989","03","16"
"MM4",0.402314573526382,"1989","03","16"
"MM5",0.244997560977936,"1989","03","16"
"MM6",0.261176437139511,"1989","03","16"
"OM1",0.363451600074768,"1989","03","16"
"OM2",0.436071634292603,"1989","03","16"
"OM3",0.405417501926422,"1989","03","16"
"OM4",0.354556560516357,"1989","03","16"
"OM5",0.613021552562714,"1989","03","16"
"OM6",0.301110088825226,"1989","03","16"
"CM1",0.416849374771118,"1989","04","01"
"CM2",0.376054793596268,"1989","04","01"
"CM3",0.445715725421906,"1989","04","01"
"CM4",0.380993694067001,"1989","04","01"
"CM5",0.396048367023468,"1989","04","01"
"CM6",0.43435737490654,"1989","04","01"
"MM1",0.405597269535065,"1989","04","01"
"MM2",0.472272574901581,"1989","04","01"
"MM3",0.449303299188614,"1989","04","01"
"MM4",0.472286522388458,"1989","04","01"
"MM5",0.344891130924225,"1989","04","01"
"MM6",0.284750193357468,"1989","04","01"
"OM1",0.325614005327225,"1989","04","01"
"OM2",0.42080295085907,"1989","04","01"
"OM3",0.409286797046661,"1989","04","01"
"OM4",0.316315531730652,"1989","04","01"
"OM5",0.557169437408447,"1989","04","01"
"OM6",0.362959533929825,"1989","04","01"
"CM1",0.454710215330124,"1989","04","17"
"CM2",0.383661240339279,"1989","04","17"
"CM3",0.455195367336273,"1989","04","17"
"CM4",0.406373888254166,"1989","04","17"
"CM5",0.387504309415817,"1989","04","17"
"CM6",0.503664374351501,"1989","04","17"
"MM1",0.356780469417572,"1989","04","17"
"MM2",0.374595135450363,"1989","04","17"
"MM3",0.39277783036232,"1989","04","17"
"MM4",0.423903673887253,"1989","04","17"
"MM5",0.338081002235413,"1989","04","17"
"MM6",0.240677028894424,"1989","04","17"
"OM1",0.330416768789291,"1989","04","17"
"OM2",0.458792239427567,"1989","04","17"
"OM3",0.408094048500061,"1989","04","17"
"OM4",0.362957417964935,"1989","04","17"
"OM5",0.625540733337402,"1989","04","17"
"OM6",0.338208615779877,"1989","04","17"
"CM1",0.44767951965332,"1989","06","04"
"CM2",0.417129904031754,"1989","06","04"
"CM3",0.48325714468956,"1989","06","04"
"CM4",0.409515589475632,"1989","06","04"
"CM5",0.479522109031677,"1989","06","04"
"CM6",0.491978883743286,"1989","06","04"
"MM1",0.401107430458069,"1989","06","04"
"MM2",0.448894798755646,"1989","06","04"
"MM3",0.439929723739624,"1989","06","04"
"MM4",0.457907050848007,"1989","06","04"
"MM5",0.360115110874176,"1989","06","04"
"MM6",0.297205835580826,"1989","06","04"
"OM1",0.407993972301483,"1989","06","04"
"OM2",0.420954436063766,"1989","06","04"
"OM3",0.436470448970795,"1989","06","04"
"OM4",0.415684401988983,"1989","06","04"
"OM5",0.681850969791412,"1989","06","04"
"OM6",0.361128091812134,"1989","06","04"
"CM1",0.378480672836304,"1989","07","06"
"CM2",0.343716710805893,"1989","07","06"
"CM3",0.343896895647049,"1989","07","06"
"CM4",0.350029230117798,"1989","07","06"
"CM5",0.321323364973068,"1989","07","06"
"CM6",0.433648318052292,"1989","07","06"
"MM1",0.347177535295486,"1989","07","06"
"MM2",0.43945437669754,"1989","07","06"
"MM3",0.380694806575775,"1989","07","06"
"MM4",0.391404122114182,"1989","07","06"
"MM5",0.356529235839844,"1989","07","06"
"MM6",0.285277754068375,"1989","07","06"
"OM1",0.314767777919769,"1989","07","06"
"OM2",0.423078745603561,"1989","07","06"
"OM3",0.37218651175499,"1989","07","06"
"OM4",0.323514819145203,"1989","07","06"
"OM5",0.651888728141785,"1989","07","06"
"OM6",0.308644592761993,"1989","07","06"
"CM1",0.33490401506424,"1989","07","22"
"CM2",0.322889357805252,"1989","07","22"
"CM3",0.348411560058594,"1989","07","22"
"CM4",0.328696489334106,"1989","07","22"
"CM5",0.394927561283112,"1989","07","22"
"CM6",0.348252087831497,"1989","07","22"
"MM1",0.332150042057037,"1989","07","22"
"MM2",0.399045318365097,"1989","07","22"
"MM3",0.334456622600555,"1989","07","22"
"MM4",0.361183941364288,"1989","07","22"
"MM5",0.297489732503891,"1989","07","22"
"MM6",0.305548369884491,"1989","07","22"
"OM1",0.339933902025223,"1989","07","22"
"OM2",0.372576117515564,"1989","07","22"
"OM3",0.361216008663177,"1989","07","22"
"OM4",0.325295329093933,"1989","07","22"
"OM5",0.539190411567688,"1989","07","22"
"OM6",0.316277951002121,"1989","07","22"
"CM1",0.320771902799606,"1989","08","07"
"CM2",0.328374832868576,"1989","08","07"
"CM3",0.33455502986908,"1989","08","07"
"CM4",0.314274668693542,"1989","08","07"
"CM5",0.320922821760178,"1989","08","07"
"CM6",0.364516884088516,"1989","08","07"
"MM1",0.314338773488998,"1989","08","07"
"MM2",0.354144215583801,"1989","08","07"
"MM3",0.338726848363876,"1989","08","07"
"MM4",0.345909506082535,"1989","08","07"
"MM5",0.273448824882507,"1989","08","07"
"MM6",0.273448824882507,"1989","08","07"
"OM1",0.325541317462921,"1989","08","07"
"OM2",0.413315802812576,"1989","08","07"
"OM3",0.339760422706604,"1989","08","07"
"OM4",0.35126981139183,"1989","08","07"
"OM5",0.595311164855957,"1989","08","07"
"OM6",0.301107943058014,"1989","08","07"
"CM1",0.461417526006699,"1989","09","08"
"CM2",0.42804217338562,"1989","09","08"
"CM3",0.466761082410812,"1989","09","08"
"CM4",0.461962759494781,"1989","09","08"
"CM5",0.467260152101517,"1989","09","08"
"CM6",0.480707257986069,"1989","09","08"
"MM1",0.413131147623062,"1989","09","08"
"MM2",0.542175590991974,"1989","09","08"
"MM3",0.539114356040955,"1989","09","08"
"MM4",0.526655375957489,"1989","09","08"
"MM5",0.410946547985077,"1989","09","08"
"MM6",0.360310137271881,"1989","09","08"
"OM1",0.400176733732224,"1989","09","08"
"OM2",0.434803634881973,"1989","09","08"
"OM3",0.421318054199219,"1989","09","08"
"OM4",0.40047213435173,"1989","09","08"
"OM5",0.715664803981781,"1989","09","08"
"OM6",0.413197189569473,"1989","09","08"
"CM1",0.16661012172699,"1989","09","24"
"CM2",0.181487202644348,"1989","09","24"
"CM3",0.209450349211693,"1989","09","24"
"CM4",0.230137556791306,"1989","09","24"
"CM5",0.189840227365494,"1989","09","24"
"CM6",0.161401972174644,"1989","09","24"
"MM1",0.136264950037003,"1989","09","24"
"MM2",0.132424294948578,"1989","09","24"
"MM3",0.150463134050369,"1989","09","24"
"MM4",0.129423499107361,"1989","09","24"
"MM5",0.0852539464831352,"1989","09","24"
"MM6",0.0838900879025459,"1989","09","24"
"OM1",0.0782700628042221,"1989","09","24"
"OM2",0.123595140874386,"1989","09","24"
"OM3",0.0942746624350548,"1989","09","24"
"OM4",0.0962071120738983,"1989","09","24"
"OM5",0.136106163263321,"1989","09","24"
"OM6",0.14746181666851,"1989","09","24"
"CM1",0.349088937044144,"1989","10","10"
"CM2",0.342054039239883,"1989","10","10"
"CM3",0.429441034793854,"1989","10","10"
"CM4",0.349589377641678,"1989","10","10"
"CM5",0.39475291967392,"1989","10","10"
"CM6",0.376493215560913,"1989","10","10"
"MM1",0.352306753396988,"1989","10","10"
"MM2",0.431563079357147,"1989","10","10"
"MM3",0.419874876737595,"1989","10","10"
"MM4",0.404589712619781,"1989","10","10"
"MM5",0.305395901203156,"1989","10","10"
"MM6",0.281563133001328,"1989","10","10"
"OM1",0.356859534978867,"1989","10","10"
"OM2",0.400034517049789,"1989","10","10"
"OM3",0.378253817558289,"1989","10","10"
"OM4",0.341205924749374,"1989","10","10"
"OM5",0.730863690376282,"1989","10","10"
"OM6",0.284577041864395,"1989","10","10"
"CM1",0.479050695896149,"1990","01","14"
